section,exercise_number,exercise_text,a,b,c,d,e,f,author,graphic,answer,solution
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.100","Cât este variația energiei interne a $2 \mathrm{~g}$ de gaz ideal $\left(C_{V}=\frac{3}{2} R\right)$ pentru care în urma încălzirii viteza termică inițială de $400 \mathrm{~m} / \mathrm{s} ~ \mathrm{~s}-\mathrm{a}$ dublat ?\\","$100 \mathrm{~J}$","$10 \mathrm{~J}$","$2000 \mathrm{~J}$","$10 \mathrm{~kJ}$","$480 \mathrm{~J}$","$5000 \mathrm{~J}$","Niculae N. Puşcaş","N/A","E","Variația energiei interne: $\Delta U=\frac{m}{\mu} C_{V}\left(T_{2}-T_{1}\right)$;\\ Viteza moleculelor are formula: $v_{T}=\sqrt{\frac{3 R T}{\mu}} \Rightarrow T=\frac{v_{T}^{2} \mu}{3 R}$;\\ Avem $\Delta U=\frac{m}{\mu} \frac{3}{2} R \frac{\mu}{3 R}\left(v_{T_{2}}^{2}-v_{T_{1}}^{2}\right)$, $v_{T_{2}}=2 v_{T_{1}}$.\\ Deci: $\Delta U=\frac{m v_{T_{1}}^{2}}{2}(4-1)=\frac{3}{2} m v_{T_{1}}^{2}=480 \mathrm{~J}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.101","O maşină termică ideală funcționează după un ciclu Carnot, temperatura sursei reci find $300 \mathrm{~K}$, iar a celei calde cu $100 \mathrm{~K}$ mai mult. Cât este căldura cedată sursei reci ştiind că în timpul unui ciclu motorul efectuează un lucru mecanic de $0,1 \mathrm{~kJ}$ ?\\","$100 \mathrm{~J}$","$1000 \mathrm{~J}$","$2 \mathrm{~kJ}$","$300 \mathrm{~J}$","$5 \mathrm{~kJ}$","$0,9 \mathrm{~kJ}$","Niculae N. Puşcaş","N/A","D","Randamentul ciclului Carnot este: $\eta=1-\frac{T_{2}}{T_{1}}=\frac{Q_{1}-\left|Q_{2}\right|}{Q_{1}}=\frac{L}{Q_{1}}$;\\ $Q_{1}=\frac{L}{1-T_{2} / T_{1}} \Rightarrow Q_{2}=Q_{1}-L=L\left[\frac{1}{\left(1-T_{2} / T_{1}\right)}-1\right]=L \frac{T_{2}}{T_{1}-T_{2}}=300 \mathrm{~J}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.102","Două corpuri de fier $A$ şi $B$ se pun în contact termic. Corpul $A$ are masa $m_{\mathrm{A}}$ şi temperatura $t_{\mathrm{A}}=900^{\circ} \mathrm{C}$, iar corpul $B$ are masa $m_{\mathrm{B}}=2 m_{\mathrm{A}}$ şi temperatura $t_{\mathrm{B}}=t_{\mathrm{A}} / 2$. Temperatura finală de echilibru va fi:\\","$600^{\circ} \mathrm{C}$","$650^{\circ} \mathrm{C}$","$700^{\circ} \mathrm{C}$","$750^{\circ} \mathrm{C}$","$800^{\circ} \mathrm{C}$","$850^{\circ} \mathrm{C}$","Mircea Stan","N/A","A","Temperatura finală $\theta$ rezultă din:\\ $m_{A} c\left(\theta-t_{A}\right)+2 m_{A} c\left(\theta-\frac{t_{A}}{2}\right)=0 \Rightarrow \theta=\frac{2}{3} t_{A}=600^{\circ} \mathrm{C}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.103","Un vas cilindric are un capac de greutate $5 \mathrm{~N}$ şi diametru $20 \mathrm{~cm}$. În vas se află vapori (considerați drept gaz ideal) la temperatura de $41^{\circ} \mathrm{C}$ şi presiunea de $10^{5} \mathrm{~N} / \mathrm{m}^{2}$. La ce temperatură încep vaporii să iasă afară din vas ?\\","$90^{\circ} \mathrm{C}$","$80,5^{\circ} \mathrm{C}$","$71,5^{\circ} \mathrm{C}$","$51^{\circ} \mathrm{C}$","$50,5^{\circ} \mathrm{C}$","$41,5^{\circ} \mathrm{C}$","Mircea Stan","N/A","F","Are loc o transformare izocoră:\\ $\frac{p_{0}+\frac{G}{S}}{p_{0}}=\frac{T^{\prime}}{T}$, de unde $T^{\prime}=T\left(1+\frac{G}{S p_{0}}\right)=314,5 \mathrm{~K}$ ($t^{\prime}=41,5^{\circ} \mathrm{C}$).\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.104","La $0^{\circ} \mathrm{C}$ densitatea uleiului este $840 \mathrm{~kg} / \mathrm{m}^{3}$. Care va fi densitatea uleiului încălzit la o temperatură la care volumul său a crescut cu $20 \%$ ?\\","$830 \mathrm{~kg} / \mathrm{m}^{3}$","$820 \mathrm{~kg} / \mathrm{m}^{3}$","$720 \mathrm{~kg} / \mathrm{m}^{3}$","$700 \mathrm{~kg} / \mathrm{m}^{3}$","$680 \mathrm{~kg} / \mathrm{m}^{3}$","$660 \mathrm{~kg} / \mathrm{m}^{3}$","Mircea Stan","N/A","D","La temperatura $t$, volumul devine $V=V_{0}(1+\gamma t)$, de unde obţinem $\gamma t=\frac{V-V_{0}}{V_{0}}=20 \%$. Prin urmare: $\rho=\frac{\rho_{0}}{1+\gamma t}=700 \mathrm{~kg} / \mathrm{m}^{3}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.105","Care este energia cinetică medie de translație a tuturor moleculelor de aer dintr-un pahar de apă cu volumul $0,25 \mathrm{~litri}$ aflat la presiunea $p=10^{5} \mathrm{~Pa}$ ?\\","$2,25 \mathrm{~J}$","$37,5 \mathrm{~J}$","$18,9 \mathrm{~J}$","$20,25 \mathrm{~J}$","$21,4 \mathrm{~J}$","$22,38 \mathrm{~J}$","Mircea Stan","N/A","B","Considerând aerul ca un gaz ideal: $p V=N k T$;\\ Pentru o moleculă: $\bar{\varepsilon}_{c}=\frac{3}{2} k T$;\\ Din cele două relaţii găsim: $\bar{E}_{c}=N \bar{\varepsilon}_{c}=\frac{3}{2} p V=3,75 \mathrm{~J}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.106","Un gaz ideal monoatomic ( $C_{V}=\frac{3}{2} R$ ) primeşte căldura $Q=12,45 \mathrm{~kJ}$ pentru a-şi mări izocor temperatura $\Delta T$. Ce căldură ar fỉ necesară gazului pentru z-şi mări temperatura tot cu $\Delta T$, dar intr-o transformare izobară ?\\","$63,35 \mathrm{~kJ}$","$52,55 \mathrm{~kJ}$","$41,52 \mathrm{~kJ}$","$30,15 \mathrm{~kJ}$","$25,5 \mathrm{~kJ}$","$20,75 \mathrm{~kJ}$","Mircea Stan","N/A","F","Avem $C_{p}=C_{V}+R=\frac{5}{2} R$;\\ Căldurile căutate sunt $Q=\frac{3}{2} R \Delta T$ şi $Q^{\prime}=\frac{5}{2} R \Delta T$.\\ Deoarece $\frac{Q^{\prime}}{Q}=\frac{5}{3}$, obținem $Q^{\prime}=\frac{5}{3} Q=20,75 \mathrm{~J}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.107","Ce lucru mecanic efectuează un gaz ideal în urma transformării ciclice ABC din Fig. 2.13? Se cunosc: $p_{\mathrm{A}}=p_{\mathrm{C}}=1 \mathrm{~atm} ; \quad V_{\mathrm{A}}=1,5 \mathrm{~litri}$; $V_{\mathrm{C}}=2,5 \mTHRM{~litri}$; $p_{\mathrm{B}}=3 \mathrm{~atm}$.\\","$1,5 \mathrm{~kJ}$","$100 \mathrm{~J}$","$3 \mathrm{~kJ}$","$3,5 \mathrm{~kJ}$","$4,5 \mathrm{~kJ}$","$5,5 \mathrm{~kJ}$","Mircea Stan","images/2025_07_01_5b3ff9fa0d508c8e9f17g-097","B","Lucrul mecanic este numeric egal cu aria triunghiului $A B C$ (triunghi isoscel): $L=\frac{1}{2}\left(V_{\mathrm{C}}-V_{\mathrm{A}}\right)\left(p_{\mathrm{B}}-p_{\mathrm{A}}\right)=0,1 \mathrm{~kJ}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.108","Randamentul unei maşini termice ideale este de $40 \%$. Cât devine randamentul dacă temperatura izvorului cald creşte de trei ori, iar temperatura izvorului rece se reduce la jumătate ?\\","$35 \%$","$48 \%$","$50 \%$","$70 \%$","$90 \%$","$95 \%$","Mircea Stan","N/A","E","Randamentul ciclului Carnot este $\eta=1-\frac{T_{2}}{T_{1}}$, deci $\frac{T_{2}}{T_{1}}=1-\eta$;\\ Pentru a doua situație, $\eta^{\prime}=1-\frac{T_{2} / 2}{3 T_{1}}=1-\frac{T_{2}}{6 T_{1}}=1-\frac{1}{6}(1-\eta) \Rightarrow \eta^{\prime}=90 \%$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.109","Ce lucru mecanic efectuează un gaz diatomic $\left(C_{V}=\frac{5}{2} R\right)$ care primeşte izobar căldura $Q=14,7 \mathrm{~kJ}$ ?\\","$4,2 \mathrm{~kJ}$","$6,1 \mathrm{~kJ}$","$8,2 \mathrm{~kJ}$","$9,7 \mathrm{~kJ}$","$10,4 \mathrm{~kJ}$","$11,2 \mathrm{~kJ}$","Mircea Stan","N/A","A","$C_{p}=C_{V}+R=\frac{7}{2} R$, deci $Q=\nu \frac{7}{2} R \Delta T$.\\ Pe de altă parte: $L=p\left(V_{2}-V_{1}\right)=\nu R \Delta T$.\\ Găsim $L=\frac{2}{7} Q=4,2 \mathrm{~kJ}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.110","Un cilindru cu sectiunea $S=3 \mathrm{~cm}^{2}$ este acoperit cu un piston de greutate neglijabilă, asupra căruia apasă forța $F=20,64 \mathrm{~N}$. În interiorul vasului se află un gaz ideal cu densitatea $\rho=1,29 \mathrm{~kg} / \mathrm{m}^{3}$. Viteza termică a moleculelor de gaz este:\\","$120 \mathrm{~m} / \mathrm{s}$","$200 \mathrm{~m} / \mathrm{s}$","$320 \mathrm{~m} / \mathrm{s}$","$400 \mathrm{~m} / \mathrm{s}$","$420 \mathrm{~m} / \mathrm{s}$","$500 \mathrm{~m} / \mathrm{s}$","Mircea Stan","N/A","D","$p=\frac{1}{3} \rho u^{2}$, adică $\frac{F}{S}=\frac{1}{3} \rho u^{2} \Rightarrow u=\sqrt{\frac{3 F}{S \rho}}=400 \mathrm{~m} / \mathrm{s}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.111","O moleculă de heliu ( $\mu_{\mathrm{He}}=4$ ) are masa $m=6,6 \cdot 10^{-27} \mathrm{~kg}$. Ce masă are o moleculă de magneziu ? $\left(\mu_{\mathrm{Mg}} \approx 24\right)$\\","$8,4 \cdot 10^{-27} \mathrm{~kg}$","$6,21 \cdot 10^{-26} \mathrm{~kg}$","$3,96 \cdot 10^{-26} \mathrm{~kg}$","$4,54 \cdot 10^{-27} \mathrm{~kg}$","$6,86 \cdot 10^{-27} \mathrm{~kg}$","$4,18 \cdot 10^{-26} \mathrm{~kg}$","Mircea Stan","N/A","C","Masa unei molecule este $m=\mu / N_{A}$, cu $N_{A}$ numărul lui Avogadro. Prin urmare avem $\frac{m_{\mathrm{Mg}}}{m_{\mathrm{He}}}=\frac{\mu_{\mathrm{Mg}}}{\mu_{\mathrm{He}}} \Rightarrow m_{\mathrm{Mg}}=m_{\mathrm{He}} \cdot \frac{\mu_{\mathrm{Mg}}}{\mu_{\mathrm{He}}}=3,96 \cdot 10^{-26} \mathrm{~kg}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.112","Căldura schimbată cu exteriorul de sistemele termodinamice în cursul transformărilor de stare:\\","este schimbată în mod izocor cu exteriorul","raportată la masa de substanţă transformată este egală cu o constantă de material specifică transformării considerate","trebuie măsurată direct, fiind imposibilă calcularea ei datorită modificării coeficienților calorici ai sistemului în cursul transformărilor de fază","este o măsură a energiei de agitație termică","se numeşte căldură latentă a transformării pentru că aceste transformări sunt, în general, transformări de durată","este schimbată în mod izobar cu exteriorul","Elena Slavnicu","N/A","B","Căldura schimbată cu exteriorul de sistemele termodinamice în cursul transformărilor de stare, raportată la masa de substanță, este o constantă de material specifică transformării considerate.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.113","Conform Fig. 2.14, dacă presiunea $p=ct.$, ce se poate spune despre masa gazului dacă densitatea gazului rămâne constantă ?\\","creşte","depinde de presiune","rămâne constantă","depinde de pătratul presiunii","scade","creşte şi apoi scade","Elena Slavnicu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-098","E","Din ecuaţia de stare, $p V=\nu R T \Rightarrow p=\nu R T / V$;\\ $\operatorname{tg} \alpha_{1}=\frac{V_{1}}{T_{1}} \sim \frac{1}{p_{1}} \quad (1$)\\ $\operatorname{tg} \alpha_{2}=\frac{V_{2}}{T_{2}} \sim \frac{1}{p_{2}} \quad (2)$\\ Conform figurii problemei, $\alpha_{1}>\alpha_{2}$.\\ Din (1) şi (2) avem: $p_{1}<p_{2}$.\\ $m=V \cdot \rho$; \quad $m_{1} \sim V_{1}$; \quad $m_{2} \sim V_{2}$;\\ $m_{1}>m_{2}$, deci masa scade.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-293(1)}\\ FIgura problemei \end{center}\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.114","Cunoscând presiunea $p=55 \mathrm{~kPa}$ şi viteza pătratică medie a moleculelor de azot $v_{T}=550 \mathrm{~m} / \mathrm{s}$, concentrația moleculelor şi densitatea gazului sunt:\\","$n=10^{25} \mathrm{~m}^{-3} , \rho=0,465 \mathrm{~kg} / \mathrm{m}^{3}$","$n=10^{4} \mathrm{~m}^{-3} , \rho=0,500 \mathrm{~kg} / \mathrm{m}^{3}$","$n=5 \cdot 10^{25} \mathrm{~m}^{-3} , \rho=0,290 \mathrm{~kg} / \mathrm{m}^{3}$","$n=10^{25} \mathrm{~m}^{-3} , \rho=0,545 \mathrm{~kg} / \mathrm{m}^{3}$","$n=1,2 \cdot 10^{25} \mathrm{~m}^{3} , \rho=0,549 \mathrm{~kg} / \mathrm{m}^{3}$","$n=10^{-24} \mathrm{~m}^{3} , \rho=0,455 \mathrm{~kg} / \mathrm{m}^{3}$","Elena Slavnicu","N/A","D","$p=\frac{1}{3} n m_{0}\left\langle v^{2}\right\rangle=\frac{1}{3} n\left(\frac{\mu}{N_{A}}\right) v_{T}^{2} \Rightarrow n=\frac{N_{A} \cdot 3 p}{\mu v_{T}^{2}}=10^{25} \mathrm{~m}^{-3}$;\\ Deci densitatea este: $\rho=n m_{0}=\frac{3 p}{v_{T}^{2}}=0,545 \mathrm{~kg} / \mathrm{m}^{3}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.115","Două baloane legate printr-un tub subțire, prevăzut cu un robinet, conțin aer la aceeaşi temperatură. Volumul primului balon este de $n$ ori mai mare decât volumul celui de-al doilea. Presiunea în primul balon este $4 \cdot 10^{4} \mathrm{~N} / \mathrm{m}^{2}$. Masa aerului din balonul al doilea este de $k$ ori mai mare decât în primul. Presiunea care se stabileşte în baloane, dacă deschidem robinetul, este (se dau $n=3,5 ; k=4$ ):\\","$180 \mathrm{~kPa}$","$170 \mathrm{~N} / \mathrm{m}^{2}$","$155,6 \mathrm{kN} / \mathrm{m}^{2}$","$720 \mathrm{~N} / \mathrm{m}^{2}$","$72 \mathrm{~N} / \mathrm{m}^{2}$","$175 \mathrm{~kPa}$","Elena Slavnicu","N/A","C","Conservarea numărului de moli se scrie:\\ $\nu_{1}+k \nu_{1}=(1+k) \nu_{1}=\nu^{\prime}$.\\ Scriem ecuațiile de stare:\\ $p_{1} V=\nu_{1} R T \Rightarrow \nu_{1}=\frac{p_{1} V}{R T}=p_{1} \frac{n V_{2}}{R T};$\\ $p^{\prime}\left(n V_{2}+V_{2}\right)=\nu^{\prime} R T \Rightarrow \nu^{\prime}=\frac{p^{\prime}(n+1) V_{2}}{R T}$;\\ Deci: $p_{1}(1+k) \frac{n V_{2}}{R T}=\frac{p^{\prime}(n+1) V_{2}}{R T} \Rightarrow p^{\prime}=\frac{p_{1}(1+k) n}{n+1}=155,6 \frac{\mathrm{kN}}{\mathrm{m}^{2}}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.116","Două gaze diferite aflate la temperaturi diferite sunt în contact termic şi izolate de exterior. În acest caz, care din următoarele afirmații este adevărată:\\","gazele vor rămâne la temperaturi diferite","gazele vor ajunge la aceeaşi densitate","gazele vor ajunge la aceeaşi concentrație a moleculelor","gazele vor ajunge la aceeaşi energie cinetică medie de translație a unei molecule","gazele vor ajunge la aceeaşi viteză pătratică medie a moleculelor","nici una din variantele anterioare nu este corectă","Elena Slavnicu","N/A","D","La echilibru cele două gaze capătă aceeaşi temperatură. Deoarece temperatura este determinată de energia cinetică medie de translație, rezultă egalitatea energiilor cinetice de translație la echilibru.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.117","Care din următoarele afirmații este în contradicție cu principiul al doilea al termodinamicii?\\","lucrul mecanic se poate transforma integral în căldură","randamentul maxim al unui motor termic este subunitar","căldura se poate transforma integral în lucru mecanic, într-un proces ciclic, reversibil","nu este posibilă o transformare care să aibă ca rezultat trecerea căldurii de la un corp cu o temperatură dată, la altul de aceeaşi temperatură","se poate construi o maşină care să transforme căldura în lucru mecanic","într-o transformare ciclică, monotermă, sistemul nu poate ceda lucru mecanic în exterior","Elena Slavnicu","N/A","C","Căldura nu se poate transforma integral în lucru mecanic.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.118","Un mol de gaz ideal monoatomic se răceşte izocor astfel încât presiunea scade de $k$ ori, apoi gazul se destinde izobar astfel încât volumul său creşte de $k$ ori. Să se găsească valoarea lui $k$ dacă în aceste transformări s-a transmis gazului o căldură egală cu jumătate din energia internă inițială a gazului.\\","$k=1 / 2$","$k=8$","$k=4$","$k=3$","$k=2$","$k=\sqrt{2}$","Elena Slavnicu","N/A","C","$\frac{\nu C_{V} T_{1}}{2}=\nu C_{V}\left(T_{2}-T_{1}\right)+\nu C_{p}\left(T_{3}-T_{2}\right) \quad (1)$.\\ Legea izocorei: $\frac{p_{2}}{p_{1}}=\frac{T_{2}}{T_{1}} \Rightarrow \frac{1}{k}=\frac{T_{2}}{T_{1}} \Rightarrow T_{2}=\frac{T_{1}}{k}$;\\ Legea izobarei: $\frac{V_{3}}{T_{3}}=\frac{V_{2}}{T_{2}} \Rightarrow T_{3}=T_{2} \frac{V_{3}}{V_{2}}=T_{2} k$;\\ Avem relațiile $T_{3}=k \frac{T_{1}}{k}=T_{1}$, $C_{p}=C_{V}+R$.\\ Rescriem relaţia (1):\\ $\frac{1}{2} C_{V} T_{1}=C_{V}\left(\frac{T_{1}}{k}-T_{1}\right)+\left(C_{V}+R\right)\left(T_{1}-\frac{T_{1}}{k}\right)$;\\ $\frac{C_{V} T_{1}}{2}=C_{V} T_{1}\left(\frac{1-k}{k}\right)+C_{V} T_{1}-C_{V} \frac{T_{1}}{k}+R T_{1}-R \frac{T_{1}}{k}$;\\ $\frac{C_{V}}{2}=C_{V}\left[\frac{1-k}{k}+1-\frac{1}{k}\right]+R\left(\frac{k-1}{k}\right)$;\\ Obținem:\\ $\frac{C_{V}}{2 R}=\frac{k-1}{k} \Rightarrow k C_{V}=2 R k-2 R \Rightarrow k\left(2 R-C_{V}\right)=2 R \Rightarrow k=\frac{2 R}{2 R-\frac{3}{2} R}=\frac{4 R}{R}=4$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-293}\\ Figura problemei \end{center}\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.119","Un gaz închis într-o incintă de volum $V$, aflat la temperatura $T=300 \mathrm{~K}$ şi presiunea $p=2 \mathrm{~atm}$, suferă un proces termodinamic în urma căruia temperatura scade cu $\Delta T=30 \mathrm{~K}$ iar volumul creşte cu $n=20 \%$. Presiunea finală va fi:\\","$p=3 \mathrm{~atm}$","$p=1,5 \mathrm{~atm}$","$p=4 \mathrm{~atm}$","$p=3,5 \mathrm{~atm}$","presiunea rămâne neschimbată","$p=3,6 \mathrm{~atm}$","Constantin Roşu","N/A","B","Ecuația Clapeyron ne permite să scriem $\frac{p V}{T}=\frac{p_{x} \cdot V(1+n)}{T-\Delta T}$.\\ Rezultă: $p_{x}=p \cdot \frac{1-\frac{\Delta T}{T}}{1+n}=1,5 \mathrm{~atm}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.120","Un gaz ideal biatomic parcurge ciclul din Fig. 2.15. Ştiind că $V_{2}=e \cdot V_{1} \quad$ şi $\quad T_{3}=2 \cdot T_{2}$ ($e$ este baza logaritmilor naturali), să se calculeze randamentul ciclului.\\","$\eta=\frac{2}{5}$","$\eta=\frac{2}{9}$","$\eta=50 \%$","$\eta=\frac{3}{5}$","$\eta=\frac{1}{4}$","$\eta=\frac{3}{4}$","Constantin Roşu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-100","B","Randamentul va fi dat de:\\ $\eta=1+\frac{Q_{2}}{Q_{1}}=1+\frac{Q_{12}+Q_{23}}{Q_{34}+Q_{41}}=\frac{R}{2 R+C_{V}}=2 / 9$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.121","Un motor termic cu randamentul $\eta_{1}$ acționează un dinam cu puterea utilă $P$ şi randamentul $\eta_{2}$. Să se calculeze căldura oferită de motorul termic sistemului său de răcire în timpul $t$.\\","$Q_{\text {racire }}=\frac{P \cdot t \cdot\left(1+\eta_{1}\right)}{\eta_{1} \cdot \eta_{2}}$","$Q_{\text {racire }}=\frac{P \cdot t \cdot \eta_{1} \cdot \eta_{2}}{\eta_{1}+\eta_{2}}$","$Q_{\text {racire }}=\frac{(P-t)}{\eta_{1} \cdot \eta_{2}}$","$Q_{\text {racire }}=\frac{P \cdot t \cdot \sqrt{\eta_{1}}}{\eta_{1} \cdot \eta_{2}}$","$Q_{\text {racire }}=\frac{P \cdot t \cdot\left(1-\eta_{1}\right)}{\eta_{1} \cdot \eta_{2}}$","$Q_{\text {racire }}=\frac{P \cdot t \cdot\left(1-\eta_{1}\right)}{2 \eta_{1} \cdot \eta_{2}}$","Constantin Roşu","N/A","E","Plecând de la $\eta_{2}=\frac{P}{P_{C}}=\frac{P \cdot t}{L_{\text {util motor}}}$ şi $\eta_{1}=\frac{L_{\text {util motor}}}{Q_{1}}=\frac{L_{\text {util motor}}}{L_{\text {util motor}}+\left|Q_{\text {răcire}}\right|}$, obținem:\\ $Q_{\text {rācire}}=\frac{P t\left(1-\eta_{1}\right)}{\eta_{1} \eta_{2}}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.122","Se pun în contact termic 4 corpuri din acelaşi material de temperaturi inițiale $t_{1}=10^{\circ} \mathrm{C}, t_{2}=20^{\circ} \mathrm{C}, t_{3}=30^{\circ} \mathrm{C}, t_{4}=50^{\circ} \mathrm{C}$ şi mase $m_{1}=2 \mathrm{~kg}, m_{2}=0,5 \mathrm{~kg}$, $m_{3}=I \mathrm{~kg}$ şi $m_{4}=3 \mathrm{~kg}$. Atunci temperatura finală a amestecului va fi:\\","$t=27,5^{\circ} \mathrm{C}$","$t=41,8^{\circ} \mathrm{C}$","$t=32,3{ }^{\circ} \mathrm{C}$","$t=56^{\circ} \mathrm{C}$","$t=42,4^{\circ} \mathrm{C}$","$t=22,5^{\circ} \mathrm{C}$","Constantin Roşu","N/A","C","Deoarece nu există tranziţii de fază, ecuația calorimetrică are forma:\\ $\sum_{k=1}^{k=4} m_{k} \cdot c \cdot\left(t-t_{k}\right)=0 \Rightarrow t=\frac{\sum_{k=1}^{k=4} m_{k} \cdot t_{k}}{\sum_{k=1}^{k=4} m_{k}}=32,3^{\circ} \mathrm{C}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.123","Un perpetuum mobile de speța I reprezintă:\\","o maşină termică care produce lucru mecanic de la o singură sursă de căldură","un motor Carnot","un motor care funcționează cu energie nucleară","o maşină termică care efectuează lucru mecanic fără consum de energie din exterior","o maşină termică bitermă","un ansamblu motor cu benzină plus dinam electric","Constantin Roşu","N/A","D","Răspuns corect D).\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.124","Intre masa $m$ a unei molecule, masa molară $\mu$ a unui gaz constanta lui Boltzmann şi constanta gazelor perfecte $R$, există relația:\\","$\mu \cdot k=\sqrt{\frac{R}{m}}$","$\mu \cdot k=m \cdot R$","$\mu / k=m / R$","$\mu^{2}=m \cdot R / k$","$\mu+k=m-R$","$\mu / k=m \cdot R$","Constantin Roşu","N/A","B","Avem $\mu=m \cdot N_{A}=m R / k$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.125","Lucrul mecanic efectuat de un sistem izolat adiabatic de exterior depinde numai de:\\","variația presiunii sistemului între starea inițială și finală","raportul dintre cāldura cedată şi primită de sistem","stările intermediare din prima jumătate a procesului","starea inițială şi finală a sistemului","logaritmul raportului dintre volumul final, respectiv inițial","temperatura sistemului, dar nu depinde de presiune","Constantin Roşu","N/A","D","Din primul principiu al termodinamicii, rezultă răspunsul corect D).\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.126","Într-un cilindru cu piston se află aer la presiunea $p_{1}=2 \cdot 10^{5} \mathrm{~N} / \mathrm{m}^{2}$ şi temperatura $T_{1}=300 \mathrm{~K}$. Să se afle masa unei greutăți care trebuie pusă deasupra pistonului, pentru ca volumul aerului să rămână constant, dacă gazul din piston este încălzit până la temperatura $T_{2}=333 \mathrm{~K}$. Secțiunea pistonului este $S=3 \cdot 10^{-3} \mathrm{~m}^{2}$. Se dă: $g=10 \mathrm{~m} / \mathrm{s}^{2}$.\\","$6,6 \mathrm{~g}$","$36 \mathrm{~kg}$","$6,6 \mathrm{~kg}$","$8 \mathrm{~kg}$","$4,6 \mathrm{~kg}$","$0,1 \mathrm{~kg}$","Răzvan Mitroi","N/A","C","Gazul din piston suferă o transformare la volum constant, deci $\frac{p_{1}}{T_{1}}=\frac{p_{2}}{T_{2}}$, unde presiunea $p_{1}$ este presiunea inițială din piston: $p_{1}=p_{0}+m g / S$, cu $p_{0}$ presiunea atmosferică, $m$ masa pistonului, $g$ accelerația gravitațională, iar $p_{2}$ este presiunea finală din piston: $p_{2}=p_{0}+\left(m+m_{x}\right) g / S$, unde $m_{x}$ este masa care trebuie pusă deasupra pistonului pentru ca volumul acestuia să rămână constant. Înlocuind în prima relație se obține:\\ $\frac{p_{1}}{T_{1}}=\frac{p_{1}+\frac{m_{x} g}{S}}{T_{2}}$, de unde: $m_{x}=\frac{p_{1} S}{g}\left(\frac{T_{2}}{T_{1}}-1\right)=6,6 \mathrm{~kg}$.\\"
