section,exercise_number,exercise_text,a,b,c,d,e,f,author,graphic,answer,solution
"3. ELECTRICITATE ŞI MAGNETISM","3.86","Într-un circuit cu rezistența $R$ o baterie are randamentul $\eta_{1}=0,3$. În același circuit, o altă baterie are randamentul $\eta_{2}=0,5$. Randamentul celor două baterii legate în serie, în circuitul cu rezistența $R$, va fi:\\","0,2","0,3","0,4","0,27","0,23","0,05","Maria Honciuc","N/A","E","Randamentul \\ $\eta_{1}=\frac{R I}{E}=\frac{R}{E} \cdot \frac{E}{R+r}=\frac{R}{R+r}$, iar\\ $\eta_{2}=\frac{R}{E^{\prime}} \cdot \frac{E^{\prime}}{R+r^{\prime}}=\frac{R}{R+r^{\prime}}$\\ În cazul legării în serie, $\eta=\frac{R}{E+E^{\prime}} \cdot \frac{E+E^{\prime}}{R+r^{\prime}+R}$, deoarece $I=\frac{E+E^{\prime}}{R+r^{\prime}+R}$ şi atunci $\eta=\frac{R I I}{\left(E+E^{\prime}\right) I}=\frac{R}{E+E^{\prime}} \cdot \frac{E+E^{\prime}}{R+r^{\prime}+R}$, deci $R=\eta_{1} R+\eta_{1} r$, de unde\\ $r=\frac{R\left(1-\eta_{1}\right)}{\eta_{1}}=\frac{7}{3} R$\\ Dar, $r^{\prime}=R$ din $\left(\frac{1-0,5}{0,5}\right) R=r^{\prime}$. Rezultă $\eta=\frac{R}{\frac{7}{3} R+R+R}=0,23$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.87","Intensitatea de scurtcurcuit a unui generator este $I_{0}=10 \mathrm{~A}$. Realizânduse un circuit electric cu acest generator, intensitatea curentului in circuit este $I=2 \mathrm{~A}$. Randamentul circuitului este:\\","0,3","0,65","0,8","0,7","0,5","0,25","Maria Honciuc","N/A","C","Intensitatea de scurtcircuit este $I_{0}=\frac{E}{r}$, iar $I=\frac{E}{R+r}$, din legea lui Ohm. Randamentul $\eta=\frac{R I^{2}}{E I}=\frac{R I}{E}=\frac{R}{E} \cdot \frac{E}{R+r}=\frac{R}{R+r}$. Dar, $R+r=\frac{E}{I}$, iar $r=\frac{E}{I_{0}}$ şi atunci $R=E\left[\frac{1}{I}-\frac{1}{I_{0}}\right]$. Astfel, $\eta=I\left(\frac{1}{I}-\frac{1}{I_{0}}\right)=1-\frac{I}{I_{0}}=0,8$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.88","Un circuit electric constă dintr-un ansamblu de trei rezistoare în serie, conectate la o baterie de $24 \mathrm{~V}$. Curentul prin circuit este de $0,032 \mathrm{~A}$. ştiind că $R_{1}=250 \Omega$ şi $R_{2}=150 \Omega$, căderile de tensiune pe fiecare rezistor sunt:\\","$U_{1}=4,8 \mathrm{~V} , U_{2}=8 \mathrm{~V} , U_{3}=11,2 \mathrm{~V}$","$U_{1}=8 \mathrm{~V} , U_{2}=4,2 \mathrm{~V} , U_{3}=11,8 \mathrm{~V}$","$U_{1}=4 \mathrm{~V} , U_{2}=8,8 \mathrm{~V} , U_{3}=11,2 \mathrm{~V}$","$U_{1}=10 \mathrm{~V} , U_{2}=4,8 \mathrm{~V} , U_{3}=11,2 \mathrm{~V}$","$U_{1}=8 \mathrm{~V} , U_{2}=4,8 \mathrm{~V} , U_{3}=11,2 \mathrm{~V}$","$U_{1}=4 \mathrm{~V} , U_{2}=4,2 \mathrm{~V} , U_{3}=4,8 \mathrm{~V}$","Cristina Stan","N/A","E","Rezistența grupării serie este $R=\frac{E}{I}=750 \Omega$. Deoarece rezistența echivalentă este $R=R_{1}+R_{2}+R_{3}$, se poate determina valoarea rezistenței necunoscute: $R_{3}=R-\left(R_{1}+R_{2}\right)=350 \Omega$.\\ Căderea de tensiune pe fiecare rezistor va fi:\\ $U_{1}=R_{1} I=8 \mathrm{~V} ; U_{12}=R_{2} I=4,8 \mathrm{~V} ; U_{3}=R_{3} I=11,2 \mathrm{~V}$\\ După cum se poate verifica: $U=U_{1}+U_{2}+U_{3}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.89","Două becuri identice sunt conectate la aceeaşi baterie, prima dată în serie și apoi în paralel. Becurile grupate în serie vor disipa o putere ( $r=0$ ):\\","de 2 ori mai mare","de 2 mai mică","de 4 ori mai mică","egală","de 4 ori mai mare","de 3 ori mai mare decât cele grupate în paralel","Cristina Stan","N/A","C","Puterea disipată pe un rezistor $R$ pe care cade tensiunea electrică $U$ este: $P=\frac{U^{2}}{R}$. Deoarece se foloseşte aceeaşi sursă de energie singura mărime care se schimbă în cele două situații este rezistența.\\ Pentru gruparea serie: $R_{S}=R+R=2 R$, iar pentru gruparea paralel: $R_{p}=\frac{R \cdot R}{R+R}=\frac{R}{2}$. Ca urmare: $P_{s}=\frac{U^{2}}{2 R} ; P_{p}=\frac{U^{2}}{R / 2}$ de unde $\frac{P_{s}}{P_{p}}=\frac{1}{4}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.90","Circuitul electric din Fig. 3.16. constă într-un ansamblu de două rezistoare grupate in serie conectate la o baterie de $24 \mathrm{~V}$. Dacă curentul care circulă prin rezistorul de $6 \Omega$ are intensitatea de $1 \mathrm{~A}$, curentul care circulă prin rezistorul de $18 \Omega$ are intensitatea:\\","$3 \mathrm{~A}$","$0,3 \mathrm{~A}$","$1 \mathrm{~A}$","$5,33 \mathrm{~A}$","$1,3 \mathrm{~A}$","$2,1 \mathrm{~A}$","Cristina Stan","images/2025_07_01_5b3ff9fa0d508c8e9f17g-163","C","Deoarece circuitul este format din două rezistoare grupate în serie, curentul electric care circulă prin circuit este același, egal cu $1 \mathrm{~A}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.91","Două consumatoare care la tensiunea nominalǎ $U$ dezvoltă puterile $P_{1}=200 \mathrm{~W}$ şi $P_{2}=400 \mathrm{~W}$ sunt legate în paralel, apoi în serie. Raportul dintre căldurile degajate în timpul $\tau$ va fi:\\","$\frac{W_{p}}{W_{s}}=2$","$\frac{W_{p}}{W_{s}}=4$","$\frac{W_{p}}{W_{s}}=\frac{1}{2}$","nu se poate calcula pentru că nu se cunoaşte $U$","$\frac{W_{p}}{W_{s}}=4,5$","$\frac{W_{p}}{W_{s}}=\frac{1}{4,5}$","Rodica Bena","N/A","E","$P_{1}=\frac{U^{2}}{R_{1}} ; P_{2}=\frac{U^{2}}{R_{2}}$, de unde $R_{1}=\frac{U^{2}}{P_{1}} ; R_{2}=\frac{U^{2}}{P_{2}}$;\\ $R_{s}=R_{1}+R_{2}=R_{1}=\frac{U^{2}\left(P_{1}+P_{2}\right)}{P_{1} P_{2}} ; \frac{1}{R_{p}}=\frac{1}{R_{1}}+\frac{1}{R_{2}}=\frac{P_{1}+P_{2}}{U^{2}}$;\\ $P_{s}=\frac{U^{2}}{R_{s}}=\frac{P_{1} P_{2}}{P_{1}+P_{2}} ; P_{p}=\frac{U^{2}}{R_{p}}=P_{1}+P_{2}$\\ $\frac{W_{p}}{W_{s}}=\frac{P_{p} \tau}{P_{s} \tau}=\frac{\left(P_{1}+P_{2}\right)^{2}}{P_{1} P_{2}}=4,5$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.92","Se leagă $n$ rezistoare diferite, o dată în serie, apoi în paralel. Raportul $\frac{R_{s}}{R_{p}}$ este:\\","$\frac{R_{s}}{R_{p}}=n^{2}$","$\frac{R_{s}}{R_{p}}<n^{2}$","$\frac{R_{s}}{R_{p}}>n^{2}$","$\frac{R_{s}}{R_{p}}=\frac{1}{n^{2}}$","$\frac{R_{s}}{R_{p}}>\frac{1}{n^{2}}$","$\frac{R_{S}}{R_{p}}=n(n+1)$","Rodica Bena","N/A","C","Pentru două rezistoare $R_{1}$ şi $R_{2}$ :\\ $R_{s}=R_{1}+R_{2} ; R_{p}=\frac{R_{1} R_{2}}{R_{1}+R_{2}} ; \quad \frac{R_{s}}{R_{p}}=\frac{\left(R_{1}+R_{2}\right)^{2}}{R_{1} R_{2}}>2^{2}$\\ Pentru trei rezistoare $R_{1}, R_{2}$ şi $R_{3}$ :\\ $R_{s}=R_{1}+R_{2}+R_{3} ; R_{p}=\frac{R_{1} R_{2} R_{3}}{R_{1} R_{2}+R_{2} R_{3}+R_{1} R_{3}}$\\ $\frac{R_{s}}{R_{p}}=\frac{\left(R_{1}+R_{2}+R_{3}\right)\left(R_{1} R_{2}+R_{2} R_{3}+R_{1} R_{3}\right)}{R_{1} R_{2} R_{3}}$.\\ Ştiind că media aritmetică a trei numere diferite este mai mare decât media lor geometrică avem: $\frac{R_{1}+R_{2}+R_{3}}{3}>\sqrt[3]{R_{1} R_{2} R_{3}} ; \quad \frac{R_{1} R_{2}+R_{2} R_{3}+R_{1} R_{3}}{3}>\sqrt[3]{R_{1}^{2} R_{2}^{2} R_{3}^{2}}$, iar prin înmulțire: $\frac{\left(R_{1}+R_{2}+R_{3}\right)\left(R_{1} R_{2}+R_{2} R_{3}+R_{1} R_{3}\right)}{9}>R_{1} R_{2} R_{3}$, de unde $\frac{R_{s}}{R_{p}}>3^{2}$. Procedând la fel pentru $n$ rezistoare, $\frac{R_{S}}{R_{p}}>n^{2}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.93","Într-un circuit format dintr-o baterie şi un reostat curentul electric este $I$. Dacă se micşorează rezistența reostatului de $k$ ori, curentul creşte de $n$ ori. Intensitatea curentului de scurtcircuit este:\\","$I_{0}=I \frac{(k-1)}{n(k-n)}$","$I_{0}=I \frac{n(k-1)}{k-n}$","$I_{0}=I \frac{k}{n}$","$I_{0}=I \frac{n(k-n)}{k-1}$","$I_{0}=I \frac{k-n}{n(k-1)}$","$I_{0}=I \frac{k n-1}{k-n}$","Mona Mihăilescu","N/A","B","Din legea lui Ohm $I R+I r=E$ rezultă $R=\frac{E}{I}-r$. În al doilea caz, $n I \frac{R}{k}+n I r=E$. Înlocuind valoarea lui $R$ se obține relația $r I n\left(1-\frac{1}{k}\right)=E\left(1-\frac{n}{k}\right)$. Intensitatea curentului de scurtcircuit este $I_{0}=\frac{E}{r}=I \frac{n(k-1)}{k-n}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.94","Circuitul din Fig. 3.17 este alimentat la o baterie alcătuită din $n=10$ elemente galvanice legate în serie, având fiecare tensiunea electromotoare $e=2 \mathrm{~V}$ şi rezistența internă $r=0,1 \Omega$. Intensitatea $I$ a curentului principal este:\\","$I=0,4 \mathrm{~A}$","$I=4,8 \mathrm{~A}$","$I=2 \mathrm{~A}$","$I=1,58 \mathrm{~A}$","$I=4 \mathrm{~A}$","$I=10 \mathrm{~A}$","Mona Mihăilescu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-164","E","Cele două rezistențe legate în paralel pot fi înlocuite cu rezistența echivalentă $R_{p}=\frac{R_{3} R_{2}}{R_{3}+R_{2}}=\frac{12}{5} \Omega$. Astfel întregul circuit are rezistența echivalentă $R_{e}=R_{1}+R_{p}+R_{4}=4 \Omega$, iar $I=\frac{E}{R_{e}+r_{e}}==\frac{n e}{R_{e}+n r}=4 \mathrm{~A}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.95","Un generator electric debitează pe rezistorul $R_{1}$ puterea $P_{1}$, iar pe rezistorul $R_{2}$ puterea $P_{2}=P_{1}$. Rezistența internă a generatorului în funcție de $R_{1}$ şi $R_{2}$ are expresia:\\","$\sqrt{R_{1}-R_{2}}$","$\sqrt{R_{1}+R_{2}}$","$\sqrt{R_{1} R_{2}}$","$\frac{R_{1}+R_{2}}{2}$","$\frac{R_{1}-R_{2}}{2}$","$\sqrt{\frac{R_{1}+R_{2}}{2}}$","Mona Mihăilescu","N/A","C","Din legea lui Ohm, $I_{1}=\frac{E}{R_{1}+r}$, iar $P_{1}=R_{1} I_{1}^{2}=\frac{R_{1} E^{2}}{\left(R_{1}+r\right)^{2}}$.\\ Asemǎnător, $I_{2}=\frac{E}{R_{2}+r}$ şi $P_{2}=R_{2} I_{2}^{2}=\frac{R_{2} E^{2}}{\left(R_{2}+r\right)^{2}}$. Din condiția $P_{1}=P_{2}$ rezultă $\sqrt{\frac{R_{1}}{R_{2}}}=\frac{R_{1}+r}{R_{2}+r}$, de unde $r=\sqrt{R_{1} \cdot R_{2}}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.96","O sursă cu tensiunea electromotoare $E$ şi rezistență interioară $r$ disipă în circuitul exterior aceeaşi putere $P=80 \mathrm{~W}$ când la borne este legat un rezistor cu rezistența $R_{1}=5 \Omega$ sau un rezistor cu rezistența $R_{2}=20 \Omega$. Tensiunea electromotoare a sursei este:\\","$25 \mathrm{~V}$","$30 \mathrm{~V}$","$80 \mathrm{~V}$","$16 \mathrm{~V}$","$60 \mathrm{~V}$","$75 \mathrm{~V}$","Ion Belciu","N/A","E","Legea lui Ohm pentru un circuit simplu este $I=\frac{E}{R+r}$, iar puterea disipată pe rezistenţa $R$ va fi: $P=R I^{2}=R \frac{E^{2}}{(R+r)^{2}}$ (1). Din enunțul problemei şi folosind relația (1) putem scrie: $P=R_{1} \frac{E^{2}}{\left(R_{1}+r\right)^{2}}=R_{2} \frac{E^{2}}{\left(R_{2}+r\right)^{2}}$ (2). Din relația (2) obținem: $\frac{R_{1}}{R_{2}}=\left(\frac{R_{1}+r}{R_{2}+r}\right)^{2}$ sau $\frac{\sqrt{R_{1}}}{\sqrt{R_{2}}}=\frac{R_{1}+r}{R_{2}+r}$. Din ultima relație rezultă: $r\left(\sqrt{R_{2}}-\sqrt{R_{1}}\right)=R_{2} \sqrt{R_{1}}-R_{1} \sqrt{R_{2}}$, de unde obținem: $r=\sqrt{R_{1} R_{2}}=10 \Omega \quad$ (3). Folosind prima parte a relației (2), datele din enunțul problemei şi relația (3) rezultă: $E=\left(R_{1}+r\right) \sqrt{\frac{P}{R_{1}}}=60 \mathrm{~V}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.97","Două voltmetre care pot măsura $150 \mathrm{~V}$, unul având rezistența de $15000 \Omega$ şi altul având rezistența de $150000 \Omega$ sunt conectate în serie la o rețea cu tensiunea $U=120 \mathrm{~V}$. Tensiunea indicată de fiecare voltmetru este:\\","$10,9 \mathrm{~V}$ şi $109,1 \mathrm{~V}$","$1 \mathrm{~V}$ şi $10 \mathrm{~V}$","$100 \mathrm{~V}$ şi $10 \mathrm{~V}$","$2 \mathrm{~V}$ şi $129,1 \mathrm{~V}$","$11,9 \mathrm{~V}$ şi $129,1 \mathrm{~V}$","$10 \mathrm{~V}$ şi $150 \mathrm{~V}$","Ileana Creangă","N/A","A","Intensitatea curentului prin circuit este: $I=\frac{U}{R_{V_{1}}+R_{V_{2}}}$, iar tensiunea indicată de fiecare voltmetru este:\\ respectiv\\ $U_{1}=I R_{1}=\frac{U}{R_{V_{1}}+R_{V_{2}}} R_{V_{1}}=10,9 \mathrm{~V}$, \\$ U_{2}=I R_{2}=\frac{U}{R_{V_{1}}+R_{V_{2}}} R_{V_{2}}=109,1 \mathrm{~V}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.98","Un rezistor cu rezistența de $60 \Omega$ şi altul cu rezistența de $90 \Omega$ sunt legate in paralel, iar montajul este conectat la o rețea cu tensiunea $U=120 \mathrm{~V}$. Intensitatea curentului total precum şi intensitatea curentului prin fiecare rezistor au valorile:\\","$I=3,33 \mathrm{~A} , I_{1}=2 \mathrm{~A} , I_{2}=1,33 \mathrm{~A}$","$I=33 \mathrm{~A} , I_{1}=1,2 \mathrm{~A} , I_{2}=3,3 \mathrm{~A}$","$I=3,33 \mathrm{~V} , I_{1}=2 \mathrm{~V} , I_{2}=1,33 \mathrm{~V}$","$I=3,33 \mathrm{~A} , I_{1}=12 \mathrm{~A} , I_{2}=13 \mathrm{~A}$","$I=33,3 \mathrm{~A} , I_{1}=12 \mathrm{~A} , I_{2}=33 \mathrm{~A}$","$I=3,03 \mathrm{~A} , I_{1}=1,2 \mathrm{~A} , I_{2}=1 \mathrm{~A}$","Ileana Creangă","N/A","A","Rezistența echivalentă a rezistențelor grupate în paralel este: $R=\frac{R_{1} R_{2}}{R_{1}+R_{2}}=36 \Omega$. Intensitatea totală este: $I=\frac{U}{R}=3,33 \mathrm{~A}$. Intensitățile prin cele douǎ rezistenţe sunt: $I_{1}=\frac{U}{R_{1}}=2 \mathrm{~A}, I_{2}=\frac{U}{R_{21}}=1,33 \mathrm{~A}$ (la capetele fiecărui rezistor avem aceeaşi diferență de potențial de $120 \mathrm{~V}$).\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.99","Un voltametru cu azotat de argint şi electrozi de platină, având rezistența $R=1,9 \Omega$ și tensiunea contraelectromotoare de $1,2 \mathrm{~V}$, este alimentat de la un acumulator având tensiunea electromotoare de $2,2 \mathrm{~V}$ şi rezistența internă $r=0,1 \Omega$. Cantitatea de argint depusă în $30 \mathrm{~min}$ este (se dau pentru argint: masa atomică $A=107,8$ şi valența $n=1$ ):\\","$1 \mathrm{~kg}$","$0,5 \mathrm{~kg}$","$1 \mathrm{~g}$","$10 \mathrm{~g}$","$100 \mathrm{~g}$","$50 \mathrm{~g}$","Răzvan Mitroi","N/A","C","Curentul care străbate circuitul este: $I=\frac{e-e^{\prime}}{R+r}=0,5 \mathrm{~A}$ unde $e$ este tensiunea electromotore a sursei, iar $e^{\prime}$ este tensiunea contraelectromotoare. Masa de argint care se depune în timpul procesului de electroliză este: $m=\frac{1}{F} \cdot \frac{A}{n} I t$, unde $F=96400 \mathrm{C} / \mathrm{Eg}, A$ masa atomică, iar $n$ valența. Înlocuind, se obține: $m=1 \mathrm{~g}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.100","Două rezistențe $R_{1}$ şi $R_{2}$ sunt montate în paralel şi alimentate de la o sursă cu $E=24 \mathrm{~V}$ şi rezistență interioară $r=1,2 \Omega$. Cunoscând rezistența $R_{1}=2 \Omega$, să se afle rezistența $R_{2}$ în cazul în care puterea absorbită în circuitul exterior este maximă.\\","$1,5 \Omega$","$3 \Omega$","$2 \Omega$","$5 \Omega$","1,2","$3,2 \Omega$","Răzvan Mitroi","N/A","B","Rezistența echivalentă a circuitului care este de forma: $R=\frac{R_{1} R_{2}}{R_{1}+R_{2}}$. Puterea absorbită de circuit este $P=R I^{2}=R\left(\frac{E}{R+r}\right)^{2}$. Puterea maximă se obține egalând derivata puterii în raport cu $R$ cu zero, adică: $\frac{d P}{d R}=0$ sau: $\frac{E^{2}(R-r)}{(R+r)^{2}}=0$, de unde se obține: $R=r$. Ţinând cont de expresia rezistenței $R$, se obține valoarea lui $R_{2}: R_{2}=\frac{r R_{1}}{R_{1}-r}=3 \Omega$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.101","Un încălzitor electric alimentat la o tensiune electrică de $220 \mathrm{~V}$ furnizează $4180 \mathrm{~kcal}$ pe oră. Valoarea rezistenței încălzitorului este ( $1 \mathrm{cal}=4,18 \mathrm{~J}$ ):\\","$10 \Omega$","$1 \Omega$","$20 \Omega$","$5 \Omega$","$2 \Omega$","$15 \Omega$","Vasile Popescu","N/A","A","Conform legii lui Joule-Lenz, $Q=U I t=U^{2} t / R$, de unde $R=U^{2} t / Q=9,97 \Omega \approx 10 \Omega$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.102","Pentru porțiunea de circuit din Fig. 3.18 se cunosc: $E_{1}=8 \mathrm{~V}$, $E_{2}=42 \mathrm{~V}, R_{1}=5 \Omega, R_{2}=8 \Omega, r_{1}=r_{2}=1 \Omega$ şi $I=3 \mathrm{~A}$. Diferenţa de potenţial $V_{\mathrm{A}}-V_{\mathrm{B}}$ este:\\","$80 \mathrm{~V}$","$-6,4 \mathrm{~V}$","$7 \mathrm{~V}$","$8,4 \mathrm{~V}$","$-11 \mathrm{~V}$","$-0,4 \mathrm{~V}$","Nicoleta Eşeanu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-166","E","$V_{A}-V_{B}=E_{1}-E_{2}+I\left(R_{1}+R_{2}+r_{1}+r_{2}\right)=-11 \mathrm{~V}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.103","În circuitul din Fig. 3.19 se cunosc $E, R$ şi $r=9 R / 40$. Ampermetrul (ideal) indică:\\","$\frac{10 E}{21 R}$","$\frac{5 E}{12 R}$","$\frac{7 E}{2 R}$","$\frac{9 E}{13 R}$","$\frac{3 E}{17 R}$","nici o variantă nu este corectă","Nicoleta Eşeanu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-166(1)","B","Observăm că putem considera că rezistorul $R_{1}=7 R$ este în paralel cu $R$. Rezistența lor echivalentă este:\\ $I=E /\left(R_{\mathrm{ext}}+r\right)=10 E /(21 R)$, iar din legile Kirchhoff: \\ $I=I_{A}+I_{1}$ şi $I_{A} R=I_{1} R_{1} \Rightarrow I_{A}=I R_{1} /\left(R_{1}+R\right)=5 E /(12 R)$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.104","Un ampermetru are rezistența internă $r=36 \Omega$ și scala de 150 diviziuni. La trecerea unui curent de $1 \mathrm{~A}$ acul ampermetrului deviază cu 50 diviziuni. Rezistența unui şunt legat în circuit astfel încât la trecerea unui curent de $5 \mathrm{~A}$ acul să devieze cu 10 diviziuni este:\\","$1,44 \Omega$","$1,5 \Omega$","$2,88 \Omega$","$3 \Omega$","$6 \Omega$","$6,8 \Omega$","Nicoleta Eşeanu","N/A","B","În lipsa şuntului, ampermetrul indică $N_{1}=50$ diviziuni pentru un curent $I_{1}=1 \mathrm{~A}$. Deci, valoarea unei diviziuni este $i_{0}=I_{1} / N_{1}=0,02 \mathrm{~A} / \mathrm{div}$.\\ În prezența şuntului, $I_{2}=5 \mathrm{~A}, N_{2}=10$, iar valoarea unei diviziuni este $i=\frac{I_{2}}{N_{2}}=0,5 \mathrm{~A} /$ div şi reprezintă factorul de mărire al scalei. Din formula rezistenței șuntului: $R_{S}=r /(n-1)=1,5 \Omega$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.105","Cursorul unui potentiometru de rezistentă $R=12 \mathrm{k} \Omega$ se află la o treime față de capătul notat A. Între cursor şi capătul A se leagă un voltmetru având rezistenta $R_{V}=16 \mathrm{k} \Omega$. Tensiunea de la bornele potențiometrului este $U=336 \mathrm{~V}$. Indicația voltmetrului este:\\","$96 \mathrm{~V}$","$72 \mathrm{~V}$","$162 \mathrm{~V}$","$124,5 \mathrm{~V}$","$31,8 \mathrm{~V}$","$63,6 \mathrm{~V}$","Nicoleta Eşeanu","N/A","A","Rezistențele $R_{V}$ şi $R / 3$ sunt legate în paralel (figura problemei). Rezistența lor echivalentă este: $R_{e}=R_{V} R /\left(3 R_{V}+R\right)$; intensitatea curentului principal:\\ $I=U /\left(R_{e}+2 R / 3\right)$\\ indicația voltmetrului este: $U_{V}=I R_{e}=96 \mathrm{~V}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-362}\\ Figura problemei \end{center}\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.106","Un bec şi un reostat sunt legate în serie la o sursă de tensiune continuă astfel încât la bornele becului tensiunea este $60 \mathrm{~V}$. Rezistența reostatului este $60 \Omega$. Becul și reostatul consumă împreună $1200 \mathrm{~W}$. Intensitatea curentului în circuit este:\\","$5 \mathrm{~A}$","$2 \mathrm{~A}$","$2,8 \mathrm{~A}$","$8 \mathrm{~A}$","$4 \mathrm{~A}$","$8,6 \mathrm{~A}$","Nicoleta Eşeanu","N/A","E","Puterea exterioară totală este egală cu suma puterilor din bec şi reostat: $P=U I+R I^{2}$; obținem ecuația: $I^{2}+I-20=0$ cu soluțiile: $I_{1}=4 \mathrm{~A}$ şi $I_{2}=-5 \mathrm{~A}$ (care nu are sens fizic); deci: $I=4 \mathrm{~A}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.107","O sursă ideală având tensiunea electromotoare $E$ alimentează un circuit format din două rezistențe $R$ şi $5 R$ legate în paralel. Folosim aceeaşi sursă şi aceleaşi rezistoare, legate acum în serie. Raportul puterilor debitate de sursă în cele două cazuri este:\\","1,2","$5 / 6$","3,6","7,2","7","4,2","Nicoleta Eşeanu","N/A","D","Pentru o sursă ideală $(r=0): P=E^{2} / R_{e} ; \quad P_{1} / P_{2}=R_{e 2} / R_{e 1}$; $R_{e 1}=5 R / 6 ; R_{e 2}=6 R$. Raportul $P_{1} / P_{2}=7,2$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.108","Puterea dezvoltată în rezistența exterioară a unui circuit de curent continuu este $P=150 \mathrm{~W}$. Dacă mărim rezistența exterioară cu $80 \%$, puterea creşte cu $25 \%$. Valoare puterii dacă, în loc să mărim rezistența, o micşorăm cu $25 \%$ este:\\","$141 \mathrm{~W}$","$128 \mathrm{~W}$","$3,5 \mathrm{~kW}$","$85,5 \mathrm{~W}$","$103 \mathrm{~W}$","$206 \mathrm{~W}$","Nicoleta Eşeanu","N/A","B","Cazul 1: $P=I_{1}^{2} R=\frac{E^{2} R}{(R+r)^{2}}$. Cazul 2: $R^{\prime}=1,8 R ; P^{\prime}=1,25 P$, dar: $P^{\prime}=\frac{E^{2} R^{\prime}}{\left(R^{\prime}+r\right)^{2}}$. Din aceste ecuații rezultă: $r=3 R$ şi $E^{2}=2400 R$. Cazul 3: $R^{\prime \prime}=0,75 R ; P^{\prime \prime}=\frac{E^{2} R^{\prime \prime}}{\left(R^{\prime \prime}+r\right)^{2}}=128 \mathrm{~W}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.109","Un rezistor $R$ este alimentat, pe rând, la două surse de tensiune continuă. În primul caz randamentul de transmisie a puterii este $60 \%$, iar în al doilea caz este $40 \%$. Legăm cele două surse în serie la bornele aceluiaşi rezistor. Randamentul circuitului nou format este:\\","$49 \%$","$24 \%$","$46 \%$","$31,6 \%$","$54 \%$","$58,4 \%$","Nicoleta Eşeanu","N/A","D","Randamentul circuitului: $\eta=\frac{P_{\text {utilā }}}{P_{\text {consumată }}}=\frac{I^{2} R}{I^{2}(R+r)}=\frac{R}{R+r}$; $\eta_{1}=\frac{R}{R+r_{1}}$ din care: $r_{1}=\frac{R\left(1-\eta_{1}\right)}{\eta_{1}}$. Analog: $r_{2}=\frac{R\left(1-\eta_{2}\right)}{\eta_{2}}$ şi $r_{\text {echiv }}=r_{1}+r_{2}=$ $=\frac{R(1-\eta)}{\eta}$; rezultă $\eta=\frac{\eta_{1} \eta_{2}}{\eta_{1}+\eta_{2}-\eta_{1} \eta_{2}} \cong 31,6 \%$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.110","În circuitul din Fig. 3.20 rezistoarele sunt identice şi au valoarea $22 \Omega$, iar sursa are parametrii $E=150 \mathrm{~V}$ şi $r=1 \Omega$. Rezistența $R_{1}=4 \Omega$. Intensitatea curentului prin $R_{1}$ este :\\","$5 \mathrm{~A}$","$10 \mathrm{~A}$","$15 \mathrm{~A}$","$20 \mathrm{~A}$","$25 \mathrm{~A}$","nici o variantă nu este corectă","Nicoleta Eşeanu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-167","B","$R^{\prime}=2 R / 3$ ( $R$ şi $2 R$ in paralel); $R^{\prime \prime}=R^{\prime}+R=5 R / 3$;\\ $1 / R_{\mathrm{e}}=1 / R^{\prime \prime}+1 / R^{\prime \prime}+1 / R=11 /(5 R) ; R_{\mathrm{e}}=10 \Omega ;$\\ Din legea lui Ohm pentru intregul circuit: $I=E /\left(R_{\mathrm{e}}+R_{\mathrm{V}}+r\right)=10 \mathrm{~A}$; din legea electrolizei: $m=k I t=10,8 \mathrm{~g}$.\\"
