section,exercise_number,exercise_text,a,b,c,d,e,f,author,graphic,answer,solution
"1. MECANICĂ","1.104","Un corp cu masa $m_{1}=100 \mathrm{~kg}$ care se mişcă cu viteza $v_{1}=15 \mathrm{~m} / \mathrm{s}$ spre un alt corp cu masa de $1300 \mathrm{~kg}$, care inițial stă pe loc. Care este viteza comună a celor două corpuri, după ciocnirea lor plastică? Care este pierderea de energie cinetică în procesul de ciocnire?\\","$u=6,25 \mathrm{~m} / \mathrm{s}, \Delta E_{c}=67500 \mathrm{~J}$","$u=6 \mathrm{~m} / \mathrm{s}, \Delta E_{c}=65000 \mathrm{~J}$","$u=23,47 \mathrm{~km} / \mathrm{h}, \Delta E_{c}=65 \mathrm{~kJ}$","$u=6,52 \mathrm{~m} / \mathrm{s}, \Delta E_{c}=63587 \mathrm{~J}$","$E_{1} u=5 \mathrm{~m} / \mathrm{s}, \Delta E_{c}=64580 \mathrm{~J}$","$u=5,62 \mathrm{~m} / \mathrm{s}, \Delta E_{c}=65387 \mathrm{~J}$","Elena Slavnicu","N/A","D","Scriem legea conservǎrii impulsului, înainte şi după ciocnirea plastică:\\ $m_{1} v_{1}=\left(m_{1}+m_{2}\right) \cdot u \Rightarrow u=\frac{m_{1} v_{1}}{m_{1}+m_{2}}=\frac{1000 \cdot 15}{2300}=6,52 \mathrm{~m} / \mathrm{s}$;\\ $\Delta E_{c}=E_{c f}-E_{c i}=\frac{\left(m_{1}+m_{2}\right) \cdot u^{2}}{2}-\frac{m_{1} v_{1}^{2}}{2}=\\ =\frac{1}{2} \frac{m_{1} m_{2}}{m_{1}+m_{2}} v_{1}^{2}=\frac{1}{2} \cdot \frac{1000 \cdot 1300}{2300} \cdot 15^{2}=63587 \mathrm{~J}$.\\"
"1. MECANICĂ","1.105","Alegeți relația corectă reprezentând legea lui Hooke a deformărilor elastice (notații uzuale):\\","$F=\frac{E S_{0} l}{\Delta l_{0}}$","$\Delta l=\frac{F l_{0}}{E}$","$\Delta l=E \sigma l_{0}$","$\sigma=\frac{\varepsilon}{E}$","$F=\frac{E \Delta l}{l_{0} S_{0}}$","$E=\frac{F}{\varepsilon S_{0}}$","Elena Slavnicu","N/A","E","Răspuns corect F).\\"
"1. MECANICĂ","1.106","Graficul din Fig 1.9 reprezintă dependența de timp a vitezei pentru trei mobile numerotate 1, 2, 3. Alegeți afirmația corectă referitoare la accelerațiile lor:\\","$a_{1}=a_{2}=0$, iar $a_{3}$ este pozitivă","$a_{2}=0, a_{1}$ şi $a_{3}$ sunt pozitive, $a_{1}>a_{3}$","$a_{1}$ şi $a_{2}$ sunt pozitive, iar $a_{3}$ este negativă","$a_{2}=0, a_{1}$ şi $a_{3}$ sunt negative, $a_{1}<a_{3}$","$a_{2}=0, a_{1}$ şi $a_{3}$ sunt pozitive, $a_{1}<a_{3}$","$a_{2}=0, a_{1}$ este pozitivă, iar $a_{3}$ este negativă","Elena Slavnicu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-025","F","Răspuns corect F).\\"
"1. MECANICĂ","1.107","Două corpuri având masele $m_{1}=2 \mathrm{~kg}$ şi $m_{2}=3 \mathrm{~kg}$ sunt legate printr-un fir inextensibil trecut peste un scripete ideal, fixat la marginea unei mese orizontale. Corpul $m_{2}$ atârnă pe verticală, în aer. Între corpul $m_{1}$ şi planul mesei există frecare. Accelerația sistemului este $a=5 \mathrm{~m} / \mathrm{s}^{2}$. Considerând $g=10 \mathrm{~m} / \mathrm{s}^{2}$ şi $\sqrt{2} \cong 1,4$ să se calculeze coeficientul de frecare şi forța care acționează la axul scripetelui.\\","$0,15, 24 \mathrm{~N}$","$0,25, 21 \mathrm{~N}$","$0,85, 15,5 \mathrm{~N}$","$0,35, 18 \mathrm{~N}$","$0,55, 17 \mathrm{~N}$","Nicio variantă nu este corectă","Nicoleta Eşeanu","N/A","B","Pentru corpul $m_{1}: T-\mu m_{1} g=m_{1} a$;\\ Pentru corpul $m_{2}: m_{2} g-T=m_{2} a$;\\ Adunăm relațiile: $m_{2} g-\mu m_{1} g=a\left(m_{1}+m_{2}\right)$, din care:\\ $\mu=\frac{m_{2}(g-a)-m_{1} a}{m_{1} g}=0,25$;\\ $T=m_{2}(g-a)=15 \mathrm{~N}$;\\ $F_{S}=T \sqrt{2}=21 \mathrm{~N}$.\\"
"1. MECANICĂ","1.108","Forța de rupere a unui cablu este cu $40 \%$ mai mare decât tensiunea la care este supus cablul în ridicarea unui corp de masă $m=5 \mathrm{~kg}$ cu accelerația $a=3 \mathrm{~m} / \mathrm{s}^{2}$. Considerând $g=10 \mathrm{~m} / \mathrm{s}^{2}$, să se calculeze masa maximă care poate fi ridicată uniform cu acest cablu.\\","$3,45 \mathrm{~kg}$","$7,2 \mathrm{~kg}$","$7,85 \mathrm{~kg}$","$9,1 \mathrm{~kg}$","$10,8 \mathrm{~kg}$","$11,7 \mathrm{~kg}$","Nicoleta Eşeanu","N/A","D","La ridicarea accelerată: $T-m g=m a \Rightarrow T=m(a+g)=65 \mathrm{~N};$\\ $F_{\text {rupere }}=1,4 \mathrm{~T}$;\\ $F_{\text {rupere }}=m_{\max } g \text { (ridicare uniformă) } \Rightarrow m_{\max }=\frac{1,4 T}{g}=9,1 \mathrm{~kg}$.\\"
"1. MECANICĂ","1.109","Un satelit descrie o orbită circulară în jurul Pământului, la înălțimea $h=15 R$, unde $R \cong 6400 \mathrm{~km}$ este raza Pământului, considerat sferic. Se cunoaşte accelerația gravitațională la suprafața Pământului $g=9,8 \mathrm{~m} / \mathrm{s}^{2}$. Viteza satelitului pe orbită şi perioada mişcării sunt:\\","$2,8 \mathrm{~km} / \mathrm{s}, 25 \mathrm{~h}$","$2,5 \mathrm{~km} / \mathrm{s}, 32,8 \mathrm{~h}$","$2,8 \sqrt{2} \mathrm{~km} / \mathrm{s}, 89 \mathrm{~min}$","$125,5 \mathrm{~m} / \mathrm{s}, 85 \mathrm{~h}$","$1,4 \sqrt{2} \mathrm{~km} / \mathrm{s}, 114 \mathrm{~h}$","$1,4 \sqrt{2} \mathrm{~km} / \mathrm{s}, 127,6 \mathrm{~h}$","Nicoleta Eşeanu","N/A","F","Forţa de atracție universală este forță centripetã $\frac{k m M}{r^{2}}=\frac{m v^{2}}{r}$, unde $r=R+h$, rezultă:\\ $v=\sqrt{\frac{k M}{R+h}}$, dar $m g_{0}=\frac{k m M}{R^{2}}$ (la suprafața Pământului), deci:\\ $k M=g_{0} R^{2} \quad \text { şi } \quad v=R \sqrt{\frac{g_{0}}{R+h}}=\frac{R}{4} \sqrt{\frac{g_{0}}{R}}=2 \mathrm{~km} / \mathrm{s}$;\\ $T=\frac{2 \pi(R+h)}{v}=\frac{2 \pi \cdot 16 R \cdot 4}{\sqrt{g_{0} R}}=128 \pi \sqrt{\frac{R}{g_{0}}} \cong 90,3 \mathrm{~h}$.\\"
"1. MECANICĂ","1.110","Pe un plan înclinat de unghi $\alpha=30^{\circ}$ se află un corp cu masa $m_{1}=600 \mathrm{~g}$, legat printr-un fir inextensibil de un alt corp având masa $m_{2}=900 \mathrm{~g}$. Firul este trecut peste un scripete ideal fixat în vârful planului înclinat, corpul $m_{2}$ atârnând pe verticală, în aer. Coeficientul de frecare dintre corpul $m_{1}$ şi plan este $\mu=2 \sqrt(3)$, iar $g=10 \mathrm{~m} / \mathrm{s}^{2}$. În aceste condiții accelerația sistemului şi tensiunea firului sunt:\\","$1 \mathrm{~m} / \mathrm{s}^{2}, 8,1 \mathrm{~N}$","$2 \mathrm{~m} / \mathrm{s}^{2}, 7,2 \mathrm{~N}$","$3 \mathrm{~m} / \mathrm{s}^{2}, 6,3 \mathrm{~N}$","$4 \mathrm{m} \mathrm{~s}^{2}, 5,4 \mathrm{~N}$","$2 \mathrm{~m} / \mathrm{s}^{2}, 10,8 \mathrm{~N}$","$3 \mathrm{~m} / \mathrm{s}^{2}, 11,7 \mathrm{~N}$","Nicoleta Eşeanu","N/A","C","Pentru a determina tendința de mişcare comparăm $G_{2}$ cu $G_{1 t}$:\\ $G_{2}=m_{2} g=9 \mathrm{~N}; \quad G_{1 t}=m_{1} g \sin \alpha=3 \mathrm{~N}$;\\ $G_{2}>G_{1 t}$, deci corpul $m_{1}$ urcă cu $F_{f}$ în jos: $F_{f}=\mu m g \cos \alpha=1,5 \mathrm{~N}$;\\ $G_{2}>G_{1 t}+F_{f}$, deci mişcarea este accelerată.\\ $a=\frac{G_{2}-G_{1 t}-F_{f}}{m_{1}+m_{2}}=\frac{g\left(m_{2}-m_{1} \sin \alpha-\mu m_{1} \cos \alpha\right)}{m_{1}+m_{2}}=3 \mathrm{~m} / \mathrm{s}^{2}$.\\ Pentru corpul $m_{2}$:\\ $m_{2} g-T=m_{2} a \Rightarrow T=m_{2}(g-a)=6,3 \mathrm{~N}$.\\"
"1. MECANICĂ","1.111","Un corp cu masa $m=800 \mathrm{~g}$ este lansat în sus de-a lungul unui plan înclinat cu viteza $v_{0}=4 \mathrm{~m} / \mathrm{s}$. Corpul revine la baza planului înclinat având, în momentul respectiv, viteza $v=0,6 v_{0}$. Lucrul mecanic al forței de frecare dintre corp şi planul înclinat este:\\","$-0.58 \mathrm{~J}$","$0,85 \mathrm{~J}$","$-2,8 \mathrm{~J}$","$-4 \mathrm{~J}$","$-7,2 \mathrm{~J}$","$4,4 \mathrm{~J}$","Nicoleta Eşeanu","N/A","D","$L_{\text {frecare }}=E_{c, f}-E_{c, i}=\frac{m v^{2}}{2}-\frac{m v_{0}^{2}}{2}=-0,64 \frac{m v_{0}^{2}}{2} \cong -4 \mathrm{~J}$.\\"
"1. MECANICĂ","1.112","Un pendul conic este format dintr-un corp punctiform având masa $m=400 \mathrm{~g}$ suspendat printr-un fir de lungime $l=0,4 \mathrm{~m}$ şi masă neglijabilă. Corpul se află în mişcare de rotație uniformă în plan orizontal cu viteza unghiulară $\omega=5 \mathrm{~rads}$. Accelerația gravitațională este $g=9,8 \mathrm{~m} / \mathrm{s}^{2}$. Să se calculeze unghiul dintre fir şi verticală.\\","$160^{\circ}, 0,336 \mathrm{~J} \cdot \mathrm{~s}$","$45^{\circ}, 0,6 \mathrm{~J} \cdot \mathrm{~s}$","$60^{\circ}, 1,36 \mathrm{~J} \cdot \mathrm{~s}$","$30^{\circ}, 0,2 \mathrm{~J} \cdot \mathrm{~s}$","$30^{\circ}, 3,58 \mathrm{~J} \cdot \mathrm{~s}$","$45^{\circ}, 0,8 \mathrm{~J} \cdot \mathrm{~s}$","Nicoleta Eşeanu","N/A","A","Din figura problemei:\\ $\operatorname{tg} \alpha=\frac{F_{c f}}{G}=\frac{m \omega^{2} r}{m g}=\frac{\omega^{2} r}{g}$, unde $r=l \sin \alpha$ este raza cercului descris de corp;\\ $\cos \alpha=\frac{g}{\omega^{2} l}=\frac{1}{2} \Rightarrow \alpha=60^{\circ}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-221}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.113","Două corpuri de mase $m_{1}=200 \mathrm{~g}$ şi $m_{2}=800 \mathrm{~g}$ sunt lansate unul spre celălalt cu vitezele $v_{1}=6 \mathrm{~m} / \mathrm{s}$ şi respectiv $v_{2}=2,5 \mathrm{~m} / \mathrm{s}$. Ciocnirea lor este unidimensională şi perfect plastică. Viteza sistemului după ciocnire şi căldura dezvoltată în acest proces sunt:\\","$2,8 \mathrm{~m} / \mathrm{s}$, în sensul vitezei $v_{1}, Q=3,6 \mathrm{~J}$","$3,2 \mathrm{~m} / \mathrm{s}$, in sensul vitezei $v_{1}, Q=9,8 \mathrm{~J}$","$0.8 \mathrm{~m} / \mathrm{s}$, în sensul vitezei $v_{2}, Q=5,78 \mathrm{~J}$","$0,4 \mathrm{~m} / \mathrm{s}$, în sensul vitezei $v_{2}, Q=2,56 \mathrm{~J}$","$5 / 3 \mathrm{~m} / \mathrm{s}$, în sensul vitezei $v_{1}, Q=0,98 \mathrm{~J}$","$0,8 \mathrm{~m} / \mathrm{s}$, în sensul vitezei $v_{1}, Q=9,8 \mathrm{~J}$","Nicoleta Eşeanu","N/A","C","Din legea conservării impulsului sistemului:\\ $m_{1} \vec{v}_{1}+m_{2} \vec{v}_{2}=\left(m_{1}+m_{2}\right) \vec{v}^{\prime} \Rightarrow v^{\prime}=\frac{m_{1} v_{1}-m_{2} v_{2}}{m_{1}+m_{2}}=-0,8 \mathrm{~m} / \mathrm{s}$, deci $\vec{v}^{\prime}$ este orientată în sensul vitezei $\vec{v}_{2}$;\\ $Q=\frac{1}{2} \cdot \frac{m_{1} m_{2}}{m_{1}+m_{2}}\left(v_{1}-v_{2}\right)^{2}=5,78 \mathrm{~J}$.\\"
"1. MECANICĂ","1.114","O moleculă de masă $m=5 \cdot 10^{-26} \mathrm{~kg}$ loveşte perfect elastic un perete vertical, sub un unghi de $60^{\circ}$ faţă de perete. Viteza moleculei înainte de ciocnire este $v=500 \mathrm{~m} / \mathrm{s}$, iar durata ciocnirii este $\Delta t=5 \mathrm{~ms}$. Forța medie cu care peretele acționează asupra moleculei pe durata ciocnirii este:\\","$5,6 \cdot 10^{-23} \mathrm{~N}$","$3,4 \cdot 10^{-26} \mathrm{~N}$","$2,2 \cdot 10^{-22} \mathrm{~N}$","$1,86 \cdot 10^{-23} \mathrm{~N}$","$8,65 \cdot 10^{-21} \mathrm{~N}$","$4,4 \cdot 10^{-22} \mathrm{~N}$","Nicoleta Eşeanu","N/A","E","Componenta normală (la perete) pentru viteza mingii este: $v_{n}=v \sin \alpha$; în urma ciocnirii perfect elastice: $v_{n}^{\prime}=-v_{n}$, iar variaţia impulsului este:\\ $\Delta p=m v_{n}^{\prime}-m v_{n}=-2 m v_{n}=-2 m v \sin \alpha$;\\ Forța medie asupra mingii:\\ $F_{m}=\frac{|\Delta p|}{\Delta t}=\frac{2 m v \sin \alpha}{\Delta t}=5 \sqrt{3} \cdot 10^{-21} \mathrm{~N} \cong 8,65 \cdot 10^{-21} \mathrm{~N}$.\\"
"1. MECANICĂ","1.115","Un corp punctiform, de masă $m_{1}=200 \mathrm{~g}$, se deplasează cu viteza $v$ pe un plan orizontal şi ciocneşte perfect plastic un alt corp punctiform, de masă $m_{2}=3 m_{1}$. Al doilea corp este legat printr-un resort orizontal, având constanta elastică $k=800 \mathrm{~N} / \mathrm{m}$, de un suport fix. Coeficientul de frecare la alunecare este $\mu=0,225$. Dupã ciocnire sistemul parcurge până la oprire o distanţă de $2 \mathrm{~cm}$. Considerând $g=10 \mathrm{~m} / \mathrm{s}^{2}$, să se calculeze viteza primului corp înainte de ciocnire.\\","$2,8 \mathrm{~m} / \mathrm{s}$","$1,2 \mathrm{~m} / \mathrm{s}$","$0,8 \sqrt{5} \mathrm{~m} / \mathrm{s}$","$7 \mathrm{~m} / \mathrm{s}$","$2,4 \mathrm{~m} / \mathrm{s}$","$3,2 \mathrm{~m} / \mathrm{s}$","Nicoleta Eşeanu","N/A","A","Legea conservării impulsului sistemului:\\ $m_{1} v=\left(m_{1}+m_{2}\right) v^{\prime}$;\\ Pentru mişcarea ce urmează ciocnirii aplicăm teorema variației energiei:\\ $\Delta E=L_{\text {neconservativ }} \Rightarrow E_{\text {final }}-E_{\text {inițial }}=L_{\text {frecare }}$;\\ $E_{\text {final }}=\frac{k d^{2}}{2}; \quad E_{\text {inițial }}=\frac{\left(m_{1}+m_{2}\right) v^{\prime 2}}{2}; \quad L_{\text {frecare }}=-\mu\left(m_{1}+m_{2}\right) g d$;\\ Obținem:\\ $v^{\prime 2}=\frac{k d^{2}}{m_{1}+m_{2}}+2 \mu g d \Rightarrow v^{\prime}=0,7 \mathrm{~m} / \mathrm{s}$;\\ $v=\frac{\left(m_{1}+m_{2}\right) v^{\prime}}{m_{1}}=2,8 \mathrm{~m} / \mathrm{s}$.\\"
"1. MECANICĂ","1.116","Un disc orizontal de rază $R$ se roteşte în jurul axului său vertical. Pe un cerc de rază $r<R$, cu centrul în centrul discului, sunt practicate opt orificii circulare, egale și echidistante, numerotate de la 1 la 8. De la inălțimea $h=14,7 \mathrm{~m}$, pe verticala orificiului 1, este lăsat să cadă liber un corp punctiform. Cu ce frecvență minimă trebuie să se rotească discul astfel încât corpul să treacă prin orificiul 7? Se consideră $g=9,8 \mathrm{~m} / \mathrm{s}^{2}$.\\","$\frac{3}{8} \mathrm{~rot} / \mathrm{min}$","$\frac{\pi}{8} \mathrm{~rot} / \mathrm{s}$","$\frac{\sqrt{3}}{4} \mathrm{~rot} / \mathrm{s}$","$\frac{\pi}{\sqrt{3}} \mathrm{~rot} / \mathrm{min}$","$\frac{\sqrt{3}}{8} \mathrm{~rot} / \mathrm{s}$","$\frac{\sqrt{3}}{6} \mathrm{~rot} / \mathrm{min}$","Nicoleta Eşeanu","N/A","C","Timpul de cădere este: $t_{c}=\sqrt{\frac{2 h}{g}}$; în acest timp discul trebuie să se rotească, la minim, cu $\alpha=6 \cdot \frac{2 \pi}{8}=\frac{3 \pi}{2}$ (unghiul dintre razele vectoare ale orificiilor 1 şi 4); dar: $\alpha=\omega t_{c}$ şi $v=\frac{\omega}{2 \pi}$;\\ Prin urmare, $v_{\min }=\frac{3}{4} \sqrt{\frac{g}{2 h}}=\frac{\sqrt{3}}{4} \mathrm{rot} / \mathrm{s}$.\\"
"1. MECANICĂ","1.117","Un corp este aruncat în sus în câmp gravitațional cu viteza inițialǎ $v_{0}=40 \mathrm{~m} / \mathrm{s}$. Un alt corp, aflat pe aceeaşi verticală, la înălțimea $H=200 \mathrm{~m}$, este lăsat liber în momentul aruncării primului corp. Considerând $g=10 \mathrm{~m} / \mathrm{s}^{2}$, să se calculeze timpul şi înălțimea la care se produce întâlnirea corpurilor.\\","$2,5 \mathrm{~s}, 168,75 \mathrm{~m}$","$3 \mathrm{~s}, 155 \mathrm{~m}$","$3,6 \mathrm{~s}, 135,2 \mathrm{~m}$","$4 \mathrm{~s}, 120 \mathrm{~m}$","$5 \mathrm{~s}, 75 \mathrm{~m}$","$6 \mathrm{~s}, 20 \mathrm{~m}$","Nicoleta Eşeanu","N/A","E","Ecuațiile de mişcare ale celor două corpuri sunt:\\ $y_{1}=v_{0} t-\frac{g t^{2}}{2} \quad \text { şi } \quad y_{2}=H-\frac{g t^{2}}{2}$;\\ Condiția de întâlnire: $y_{1}=y_{2} \Rightarrow t=\frac{H}{v_{0}}=5 \mathrm{~s}$ şi $y_{1}=y_{2}=h=75 \mathrm{~m}$.\\"
"1. MECANICĂ","1.118","Două corpuri de masa $m$ sunt legate printr-un fir inextensibil care este trecut peste un scripete fix. Pe corpul din stânga se aşează o greutate de masă $m_{0}$. Accelerația sistemului are expresia:\\","$\frac{2 m g}{m_{0}+m}$","$\frac{m_{0} g}{m+2 m_{0}}$","$\frac{m g}{2 m+m_{0}}$","$\frac{m_{0} g}{2 m+m_{0}}$","$\frac{m g}{2 m_{0}+m}$","$\frac{2 m_{0} g}{m_{0}+m}$","Daniela Buzatu","N/A","D","Asupra greutății din dreapta acționează forțele: $m \vec{g},\ \vec{T}$ - tensiunea în fir. Asupra sistemului din stânga acționează forțele: $m \vec{g},\ \vec{T}$ şi $\vec{P}$ - greutatea corpului $m_{0}$ (vezi figura problemei).\\ Asupra corpului $m_{0}$ acţionează $m_{0} \vec{g}$ şi $\vec{N}$ - reacțiunea din partea lui $m$. Ecuația de mişcare pentru corpuri proiectate pe direcția accelerației:\\ $T-m g=m a; \quad m g+P-T=m a$;\\ $m_{0} g-N=m_{0} a$;\\ $P=N$.\\ Pe baza legii a III-a a lui Newton, $a=\frac{m_{0} g}{2 m+m_{0}}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-222}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.119","O şalupă se deplasează pe un râu din punctul A spre punctul B în timpul $t_{1}$, şi înapoi în timpul $t_{2}$. Cât timp îi este necesar şalupei să parcurgă aceeaşi distanță AB cu motorul oprit?\\","$\frac{2 t_{1} t_{2}}{t_{1}+t_{2}}$","$\frac{2 t_{1} t_{2}}{2 t_{2}-t_{1}}$","$\frac{2 t_{1} t_{2}}{t_{2}-t_{1}}$","$\frac{t_{1} t_{2}}{t_{1}+t_{2}}$","$\frac{2 t_{1} t_{2}}{2 t_{1}-t_{2}}$","$\frac{t_{1} t_{2}}{t_{2}-t_{1}}$","Daniela Buzatu","N/A","C","Fie $v=$ viteza şalupei relativă la apă, $u=$ viteza de curgere a apei, iar $S=$ distanța dintre A şi B. Atunci:\\ $S=(v+u) t_{1}$ este spațiul parcurs de şalupă în direcția de curgere a apei în timpul $t_{1}$;\\ $S=(v-u) t_{2}$ este spațiul parcurs de şalupă în sens invers curgerii apei, în timpul $t_{2}$;\\ $S=u \cdot t$ este spațiul parcurs de şalupă, dacă motorul este oprit.\\ $u=\frac{S}{t}; \quad S=\left(v+\frac{S}{t}\right) \cdot t_{1} \Rightarrow v=\frac{S}{t_{1}}-\frac{S}{t}$;\\ $S=\left(v-\frac{S}{t}\right) \cdot t_{2}; \quad S=\left(\frac{S}{t_{1}}-\frac{S}{t}-\frac{S}{t}\right) \cdot t_{2}$;\\ $t_{1} t=\left(t-2 t_{1}\right) \cdot t_{2} \Rightarrow t\left(t_{2}-t_{1}\right)=2 t_{1} t_{2}$;\\ $t_{1} t-t t_{2}=-2 t_{1} t_{2} \Rightarrow t=\frac{2 t_{1} t_{2}}{t_{2}-t_{1}}$.\\"
"1. MECANICĂ","1.120","Viteza medie a unui călātor care parcurge primul sfert din timp cu viteza $v_{1}=7 \mathrm{~km} / \mathrm{h}$, iar restul timpului cu viteza $v_{2}=4 \mathrm{~km} / \mathrm{h}$ şi viteza medie a unui alt călător care parcurge primul sfert din drum cu viteza $v_{1}=7 \mathrm{~km} / \mathrm{h}$, iar restul drumului cu viteza $v_{2}=4 \mathrm{~km} / \mathrm{h}$, sunt:\\","$4,25 \mathrm{~km} / \mathrm{h}, 8,84 \mathrm{~km} / \mathrm{h}$","$4,75 \mathrm{~km} / \mathrm{h}, 4,48 \mathrm{~km} / \mathrm{h}$","$5,75 \mathrm{~km} / \mathrm{h}, 4,88 \mathrm{~km} / \mathrm{h}$","$5,57 \mathrm{~km} / \mathrm{h}, 8,48 \mathrm{~km} / \mathrm{h}$","$7,75 \mathrm{~km} / \mathrm{h}, 4,84 \mathrm{~km} / \mathrm{h}$","$7,25 \mathrm{~km} / \mathrm{h}, 8,88 \mathrm{~km} / \mathrm{h}$","Daniela Buzatu","N/A","B","Fie $t=$ timpul total de mişcare, $S_{1}=v_{1} \frac{t}{4}$ - spațiul parcurs în timpul $\frac{t}{4}$, iar $S_{2}=v_{2} \frac{3 t}{4}=$ drumul parcurs în restul timpului $\frac{3 t}{4}$.\\ $v_{\text {med }}=\frac{S_{1}+S_{2}}{t}=\frac{v_{1} \frac{t}{4}+v_{2} \frac{3 t}{4}}{t}=\frac{v_{1}+3 v_{2}}{4}=\frac{7+3 \cdot 4}{4}=\frac{19}{4}=4,75 \mathrm{~km} / \mathrm{h}$.\\ $S_{1}=\frac{S}{4}$ - drumul parcurs cu viteza $v_{1}$;\\ $S_{2}=\frac{3 S}{4}$ - drumul parcurs cu viteza $v_{2}$;\\ $t_{1}=\frac{S_{1}}{v_{1}}=\frac{S}{4 v_{1}}; \quad t_{2}=\frac{S_{2}}{v_{2}}=\frac{3 S}{4 v_{2}};$\\ $v_{\text {med }}=\frac{S_{1}+S_{2}}{t_{1}+t_{2}}=\frac{S}{\frac{S}{4 v_{1}}+\frac{3 S}{4 v_{2}}}=\frac{4 v_{1} v_{2}}{v_{2}+3 v_{1}}=4,48 \mathrm{~km} / \mathrm{h}$.\\"
"1. MECANICĂ","1.121","O minge de masă $m=0,2 \mathrm{~kg}$ cade de la înălțimea de $1 \mathrm{~m}$ cu accelerația $a=8 \mathrm{~m} / \mathrm{s}^{2}$. Variația impulsului mingii este:\\","$0,5657 \mathrm{~kg} \mathrm{~m} / \mathrm{s}$","$0,8 \mathrm{~kg} \mathrm{~m} / \mathrm{s}$","$0,4 \mathrm{~kg} \mathrm{~m} / \mathrm{s}$","$2,8284 \mathrm{~kg} \mathrm{~m} / \mathrm{s}$","$0,2828 \mathrm{~kg} \mathrm{~m} / \mathrm{s}$","$0,8854 \mathrm{~kg} \mathrm{~m} / \mathrm{s}$","Daniela Buzatu","N/A","B","$m=0,2 \mathrm{~kg}; \quad h=1 \mathrm{~m}; \quad a=8 \mathrm{~m} / \mathrm{s}^{2}; \quad \Delta p=$?\\ $v_{f}^{2}=2 a h \Rightarrow v_{f}=\sqrt{2 a h}=\sqrt{2 \cdot 8 \cdot 1}=\sqrt{16}=4 \mathrm{~m} / \mathrm{s}$.\\ $\Delta p=p_{f}-p_{i}=m v_{f}-m v_{i}=m v_{f}=0,2 \cdot 4=0,8 \mathrm{~kg} \mathrm{~m} / \mathrm{s}$, deoarece $m v_{i}=0$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-223}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.122","Un automobil se deplasează cu viteza $v=72 \mathrm{~km} / \mathrm{h}$ pe un podeț ce are aspectul unui arc de cerc. În punctul superior al podețului forța sa de apăsare normală se micşorează de două ori ($g=10 \mathrm{~m} / \mathrm{s}^{2}$). Raza podețului este:\\","$40 \mathrm{~m}$","$14,4 \mathrm{~m}$","$80 \mathrm{~m}$","$4 \mathrm{~m}$","$8 \mathrm{~m}$","$72 \mathrm{~m}$","Daniela Buzatu","N/A","C","Ecuația de mişcare în punctul superior al podețului este (vezi figura problemei):\\ $m g-N=m a_{c p}=\frac{m v^{2}}{R}; \quad N=\frac{m g}{2}$ (condiția problemei);\\ Rezultă: $R=\frac{2 v^{2}}{g}=\frac{2}{10} \cdot 20^{2}=\frac{400}{5}=80 \mathrm{~m}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-223(1)}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.123","O piatră de masă $m=5 \mathrm{~kg}$ este aruncată vertical în jos de la înălțimea $h=5 \mathrm{~m}$ cu viteza inițială $v_{0}=2 \mathrm{~m} / \mathrm{s}$. Înainte de impactul cu Pământul, viteza pietrei era $v=4 \mathrm{~m} / \mathrm{s}$. Lucrul mecanic al forței de rezistență a aerului este:\\","$+220 \mathrm{~J}$","$-220 \mathrm{~J}$","$-190 \mathrm{~J}$","$+190 \mathrm{~J}$","$+470 \mathrm{~J}$","$-470 \mathrm{~J}$","Daniela Buzatu","N/A","B","Se aplică teorema de variație a energiei mecanice $E_{2}-E_{1}=L$ (lucrul mecanic al forțelor neconservative).\\ $E_{2}=\frac{m v_{f}^{2}}{2}; \quad E_{1}=\frac{m v_{0}^{2}}{2}+m g h$.\\ Rezultă: $L=\frac{m v_{f}^{2}}{2}-\left(\frac{m v_{0}^{2}}{2}+m g h\right)=-220 \mathrm{~J}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-224}\\ Figura problemei \end{center}\\"
